Date,Close,High,Low,Open,Volume
2018-01-02,21.053340911865234,21.091976513488735,20.30901078184125,20.48247696315925,33135000
2018-01-03,21.28358268737793,21.346661448140228,20.97607391665126,21.075422626470715,31161000
2018-01-04,21.290681838989258,21.427878120036993,21.165312356816397,21.4144737128178,19067000
2018-01-05,21.416833877563477,21.624993906277023,21.245731844309358,21.44443073713413,28633000
2018-01-08,21.468082427978516,21.490159913680245,21.21497939435055,21.36163676309549,20971000
2018-01-09,21.17082405090332,21.59266343548071,21.146380905889394,21.530372743095807,26027000
2018-01-10,20.723751068115234,20.984739098083143,20.558168443532306,20.972122749116046,31607000
2018-01-11,20.77658462524414,20.804181486006986,20.622830257017974,20.78210399739671,17726000
2018-01-12,20.83887481689453,20.920087789187722,20.659099696397075,20.76791103269375,19881000
2018-01-16,20.756872177124023,21.052554108399775,20.631502725448563,20.90904893280029,33528000
2018-01-17,20.958723068237305,21.015494395500614,20.536883637539937,20.93270381652249,37365000
2018-01-18,21.273326873779297,21.293828255648695,20.853853140475746,20.9311243406261,30319000
2018-01-19,21.00445556640625,21.24494377439016,20.97922436680807,21.22207823474119,29963000
2018-01-22,20.666982650756836,21.034416382910518,20.54949824223142,20.946106439508622,27230000
2018-01-23,20.729276657104492,20.84833718854977,20.351592173620485,20.637811483465995,35398000
2018-01-24,20.253032684326172,20.758450812777784,20.18522260424192,20.57709956708505,45405000
2018-01-25,19.49844741821289,20.330299409822345,19.475581880502666,20.322414378632217,59520000
2018-01-26,19.7744197845459,19.787034632778457,19.33681027826184,19.666396499037027,49014000
2018-01-29,19.35494613647461,19.67191600729534,19.198826109145198,19.576509073274682,50401000
2018-01-30,19.000913619995117,19.320250627191793,18.687885540329628,19.022203054591422,46002000
2018-01-31,19.556795120239258,19.959710745069042,19.30684579404106,19.712127078652852,80482000
2018-02-01,18.828237533569336,19.388850849892723,18.773831863217683,19.059264619549257,66851000
2018-02-02,18.567243576049805,18.762787202922322,18.457644217844244,18.668957904409165,58352000
2018-02-05,17.985347747802734,19.23903938887666,17.94592408771009,18.504171777179458,70776000
2018-02-06,18.95360565185547,18.955183259776923,17.733030405108636,17.7898017315405,77744000
2018-02-07,18.717065811157227,19.16807832175355,18.687103283818683,18.825875669886884,40475000
2018-02-08,18.10124969482422,18.806942586783247,18.09651837602774,18.71784460497188,43200000
2018-02-09,18.568824768066406,18.696559880312925,17.839476602460422,18.355145363601704,43282000
2018-02-12,19.27057647705078,19.35573271238014,18.72652133097032,18.754906241441443,35063000
2018-02-13,19.385692596435547,19.39909699786874,18.92837135570689,19.003276889442212,23719000
2018-02-14,19.527626037597656,19.605685306329445,19.198038280962763,19.317888374284543,25491000
2018-02-15,19.856420516967773,19.857208568931977,19.272941729358493,19.65535597631511,25540000
2018-02-16,19.624605178833008,19.898997650786303,19.557584668670735,19.812265314336067,32639000
2018-02-20,19.682165145874023,20.16471764608975,19.5165839953749,19.613567025822103,41693000
2018-02-21,19.603321075439453,19.985736925863083,19.589916668978756,19.908465703609007,28156000
2018-02-22,19.660879135131836,19.956561101588047,19.575722885199735,19.64274491296626,19342000
2018-02-23,20.00465202331543,20.10873201332014,19.73498941071284,19.880860210217463,18280000
2018-02-26,19.944732666015625,20.062217090049234,19.790978296713664,19.866671899371603,28878000
2018-02-27,19.854841232299805,20.159196199449465,19.844590541967047,19.876918716760617,21176000
2018-02-28,19.433006286621094,20.066159509084248,19.3951587320989,20.033832830849544,28834000
2018-03-01,19.18463134765625,19.6427422222304,19.026935222831156,19.385695899497005,26044000
2018-03-02,19.78072738647461,19.805170535040045,18.94177981482391,18.95754837525636,27402000
2018-03-05,19.474010467529297,19.81779071798156,19.193308982747972,19.704248037424033,25900000
2018-03-06,19.78782081604004,19.814628115923174,19.500812012842456,19.657720064382815,30030000
2018-03-07,19.479524612426758,19.664819094815563,19.265057167491868,19.60883582175762,31549000
2018-03-08,19.471647262573242,19.578092975051007,19.390432758762447,19.574939261957212,33554000
2018-03-09,20.01017951965332,20.04960318184895,19.52526125584874,19.600166815586967,30782000
2018-03-12,20.724544525146484,20.839663287801017,20.47065190332299,20.551866381164682,53881000
2018-03-13,20.59680938720703,21.592666541000884,20.518750125454087,21.007610088210097,66855000
2018-03-14,20.54713249206543,20.68511677802375,20.118196119847106,20.658309476691795,39619000
