Date,Open,High,Low,Close,Volume
2020-08-13,27.0,27.25,24.9,24.9,31704900.0
2020-08-14,25.0,25.700001,23.85,24.1,10001500.0
2020-08-17,24.65,26.450001,24.65,25.950001,14178700.0
2020-08-18,25.950001,25.950001,25.5,25.799999,10494600.0
2020-08-19,25.799999,26.0,25.65,25.950001,4667200.0
2020-08-20,25.950001,26.1,25.75,25.9,5656800.0
2020-08-24,26.0,26.0,25.65,25.700001,2616000.0
2020-08-25,25.700001,25.950001,25.549999,25.799999,5669800.0
2020-08-26,25.85,26.450001,25.75,26.049999,4829400.0
2020-08-27,25.5,25.85,25.049999,25.75,1529600.0
2020-08-28,25.75,25.75,25.6,25.6,1329900.0
2020-09-01,25.6,25.700001,25.5,25.5,1402500.0
2020-09-02,25.5,25.5,25.299999,25.4,1349800.0
2020-09-03,25.4,25.450001,25.4,25.450001,943200.0
2020-09-04,25.4,25.450001,25.25,25.25,1813400.0
2020-09-07,25.299999,25.6,25.299999,25.549999,1173300.0
2020-09-08,25.549999,25.85,25.5,25.799999,1355600.0
2020-09-09,25.799999,25.799999,25.75,25.799999,332900.0
2020-09-10,25.799999,25.85,25.75,25.75,413900.0
2020-09-11,25.700001,25.75,25.65,25.700001,706400.0
2020-09-14,25.700001,25.75,25.6,25.65,363000.0
2020-09-15,25.65,25.700001,25.6,25.65,615200.0
2020-09-16,25.65,25.75,25.549999,25.700001,472700.0
2020-09-17,25.700001,26.0,25.700001,25.799999,4088400.0
2020-09-18,25.85,26.0,25.85,25.950001,607100.0
2020-09-21,25.9,25.950001,25.6,25.65,1403700.0
2020-09-22,25.65,25.75,25.450001,25.6,1118000.0
2020-09-23,25.75,25.799999,25.5,25.65,1440500.0
2020-09-24,25.65,26.0,25.549999,25.6,1094500.0
2020-09-25,25.6,25.65,25.5,25.549999,1698700.0
2020-09-28,25.549999,25.65,25.450001,25.6,1570300.0
2020-09-29,25.6,25.799999,25.549999,25.700001,7622200.0
2020-09-30,25.799999,25.799999,25.6,25.799999,370200.0
2020-10-01,25.799999,25.950001,25.6,25.950001,908600.0
2020-10-02,25.9,25.9,25.6,25.9,1845400.0
2020-10-05,25.9,25.9,25.6,25.75,1118400.0
