Date,Close,High,Low,Open,Volume
2018-01-02,57.81114959716797,57.926729859630996,56.87970194570216,56.988481843561964,11469300
2018-01-03,58.94657516479492,59.13014872536767,57.668381355003135,57.899547100324526,13957700
2018-01-04,59.02815628051758,59.300113809485794,58.762999116242135,59.007760373597684,10863000
2018-01-05,58.980567932128906,59.06895193024083,58.2734803857573,58.98056793212891,11047600
2018-01-08,59.24571990966797,59.252520274205025,58.878578032041354,58.94656611593703,10927100
2018-01-09,58.994163513183594,59.25252551686866,58.91257988015359,59.10974897190738,8131600
2018-01-10,58.5250244140625,59.27970391497549,58.457036344652465,59.15052295208638,10822300
2018-01-11,59.10296630859375,59.40212021839288,58.42307483153051,58.71542837415412,14366000
2018-01-12,59.50408935546875,59.823639123597246,59.27292878364098,59.28652432844756,9834500
2018-01-16,59.13013458251953,59.66724921744868,58.87857298778324,59.65364848953976,10882800
2018-01-17,59.83042907714844,59.97320561498716,59.102945658355814,59.286514010674594,10546000
2018-01-18,59.442901611328125,59.959620495585895,59.3817086918121,59.67406218311012,9223700
2018-01-19,59.252540588378906,59.66727478563602,58.88539858488112,59.53809375093493,13090000
2018-01-22,60.00039291381836,60.02758918179063,59.18452562328108,59.26610924004017,10270400
2018-01-23,60.03439712524414,60.14317702370956,59.653654512719214,60.00040048919711,10281800
2018-01-24,60.1907844543457,60.455941683797114,59.83724321079705,60.16358817604816,10316100
2018-01-25,60.08199691772461,60.4219425726434,59.96641145281134,60.20437756098173,11271900
2018-01-26,60.51031494140625,60.51031494140626,60.14997344641957,60.26555370195152,10514400
2018-01-29,59.83721923828125,60.71427941015252,59.79642224359954,60.23155214771523,9315700
2018-01-30,59.00096893310547,60.08879402635906,59.00096893310547,59.51768779758563,12408000
2018-01-31,59.354515075683594,59.47009535665473,58.695019656840124,58.85139175764597,14404700
2018-02-01,60.55791473388672,60.68029536900804,59.38850092876269,59.49048565589024,17971000
2018-02-02,57.471195220947266,58.47743635524645,56.43096264313351,57.879128853225154,29822100
2018-02-05,54.200931549072266,57.104064918637576,53.1199017588821,56.62134275119972,30452700
2018-02-06,53.269474029541016,54.62925641797682,52.28363387278832,53.3782591104518,36262800
2018-02-07,52.31083679199219,53.990169085107475,52.29723606157054,53.330673712945554,21994500
2018-02-08,51.71933364868164,52.74597101699018,51.69213737282111,52.65078664505792,25650800
2018-02-09,52.04899978637695,52.52979338229649,50.75773588801602,52.3718170710172,29491600
2018-02-12,52.488590240478516,53.312805760911075,52.09021966761284,52.92130509177099,19340400
2018-02-13,52.40618133544922,52.71525893344068,52.0146805992324,52.26880943840696,11926600
2018-02-14,52.516056060791016,52.653427911920396,51.63002727175767,52.05587214995828,17188400
2018-02-15,52.34434509277344,52.68089695714815,51.822342539722655,52.625953456985144,14432400
2018-02-16,52.571014404296875,52.96938498504126,52.097090601680236,52.303145795913885,13722400
2018-02-20,52.028419494628906,53.209791706404694,51.82923415750834,52.52294788469342,13387300
2018-02-21,51.43772888183594,52.502338808289714,51.42399431229422,52.07649378966779,11715000
2018-02-22,52.10396957397461,52.77707354391253,51.64378549898817,51.71933873401009,14020200
2018-02-23,53.250999450683594,53.31281811814037,52.16578497935254,52.26194269299429,13378800
2018-02-26,54.150753021240234,54.21257167712274,53.271593952432895,53.395226023996514,16940400
2018-02-27,53.230384826660156,54.85820622331568,53.230384826660156,54.26065033943423,14629500
2018-02-28,52.02153396606445,53.74551290807164,51.9940595926228,53.6836994979786,17087800
2018-03-01,51.65064239501953,52.66717334228831,51.41711806022346,51.87730206599317,15696700
2018-03-02,51.89104461669922,52.11083439526584,51.156122053348156,51.43772525079211,15630300
2018-03-05,52.385555267333984,52.58474052571325,51.59568937677536,51.671242586512335,14891000
2018-03-06,52.323753356933594,52.87323041386826,52.10396358220004,52.660305303200246,10754300
2018-03-07,51.0050048828125,51.678108645677575,50.52421124056545,51.51326765643315,27255500
2018-03-08,50.90885543823242,51.355299637985,50.613512446281455,51.169854150109465,19299800
2018-03-09,51.2110481262207,51.554469865780014,50.97065395656916,51.38962889804751,19714100
2018-03-12,51.67810821533203,51.911637751667456,51.3003473997843,51.42397945073822,14226700
2018-03-13,51.190460205078125,52.07648920833044,50.9981448072004,51.739937262044414,13739700
2018-03-14,50.55168914794922,51.36903472879758,50.50361030438172,51.26600713823839,14820700
2018-03-15,51.11490249633789,51.51327306569419,50.895112740865635,51.06682365108462,15640600
2018-03-16,51.59569549560547,51.59569549560547,51.073692868299375,51.073692868299375,32109700
2018-03-19,50.929466247558594,51.52015230496202,50.73028092678747,51.5132824000521,12744800
2018-03-20,50.81956481933594,51.30722322637443,50.79209044201243,50.977541178895684,13003200
2018-03-21,51.540748596191406,51.95285374192009,50.81269599739736,50.98440691146775,15418500
2018-03-22,50.48299026489258,51.30720025477028,50.40743707113054,51.11488493981211,17737000
2018-03-23,50.06403350830078,50.97066692174558,49.91292706602645,50.695928412174176,20157300
2018-03-26,50.82644271850586,50.92947033962441,49.96788794285542,50.58604842936423,15032700
2018-03-27,50.62036895751953,51.43771448178919,50.33189591608338,50.82642412437425,15821900
2018-03-28,50.00909423828125,50.83330992323728,49.98848976319273,50.64785916703624,18163900
2018-03-29,51.24540328979492,51.43771866639777,50.31816544391632,50.36624428806704,14882900
2018-04-02,50.290706634521484,51.101182572610675,49.562653843428734,51.01188951998054,17891100
2018-04-03,51.527000427246094,51.60942353909749,50.20826207882602,50.44865627147545,15999200
2018-04-04,51.42399215698242,51.55448890286646,50.441805409551066,50.86078050574078,13122200
2018-04-05,52.2138671875,52.419922438644974,51.52702333728704,51.55449772011988,14200000
2018-04-06,51.42399215698242,52.28254682291186,50.97754268265875,51.952859525506156,14299600
2018-04-09,51.42399215698242,52.05588713345805,51.37591330529845,51.6643864154023,11103100
2018-04-10,52.93503952026367,53.415827975771506,52.241325971429944,52.255065778845115,19006100
2018-04-11,53.18230438232422,53.601279430822984,52.715250487614185,52.96251462247251,13734000
2018-04-12,53.03807830810547,53.669973337326894,52.893841741013766,53.477657914537964,13270400
2018-04-13,53.46391677856445,53.70431629129207,53.29907574029013,53.4364476390205,10925000
2018-04-16,53.9447021484375,54.31559835684647,53.37462064809401,53.656229066408734,10743600
2018-04-17,53.80046081542969,54.09580377506767,53.601275541236554,53.94469734359696,10478100
2018-04-18,54.41176223754883,54.782658488129215,54.21944682766312,54.28813015402203,12061400
2018-04-19,54.54912567138672,54.82386420081226,54.13015059305814,54.48044234908074,11291500
2018-04-20,54.26063537597656,54.53537381832529,53.8004514981574,54.480425081815554,12072200
2018-04-23,54.65215301513672,54.672757487710406,54.08894139058253,54.20570356196779,11729800
2018-04-24,53.8141975402832,54.89941173691743,53.55319884649313,54.810123951194754,14102000
2018-04-25,54.60405731201172,54.68648041706787,53.22350043347091,53.711158681269914,13867500
2018-04-26,55.53818130493164,55.565655681411386,54.624677937735896,54.67275678652506,14554400
2018-04-27,53.4295654296875,54.02025135769317,52.52980197106997,52.85261406829086,16346800
2018-04-30,53.40208435058594,53.958425931908025,53.39521444804362,53.51198183046205,15028800
2018-05-01,52.85262680053711,53.0655519357778,52.18639273538401,53.0655519357778,16231000
2018-05-02,52.74958801269531,53.04493095595105,52.40616622938402,52.50918857221697,13883700
2018-05-03,52.571014404296875,52.61909325092456,51.78801305053102,52.46798680718005,12243100
2018-05-04,52.81827926635742,53.03806903112988,52.15890997204004,52.28940670599156,9887200
2018-05-07,53.395233154296875,54.31560652999797,53.16170878804862,53.39523315429687,15071500
2018-05-08,53.6356315612793,53.68371565942857,52.45426458884385,53.436451464215864,17430400
2018-05-09,54.8994026184082,55.11232243218255,54.22629366489547,54.246903372209275,17142100
2018-05-10,56.12886428833008,56.176943134540586,55.290914191345806,55.38707188376683,17710300
2018-05-11,56.39250946044922,56.87123694309094,56.13580481650635,56.32312997001374,14751000
2018-05-14,56.774105072021484,57.11406828331595,56.621467015799034,56.68390696971775,11852100
2018-05-15,56.74637222290039,56.91288411870331,56.4757884072265,56.787998873521694,12595700
2018-05-16,56.90592575073242,56.92674436247256,56.316192124345356,56.72554012884573,9570000
2018-05-17,56.80878448486328,57.086307704691215,56.50351370703618,57.0308020020626,11224100
2018-05-18,56.40639114379883,56.75329390533925,56.37863828767766,56.57984252456903,10030900
2018-05-21,57.08631134033203,57.134877509896306,56.55901771840885,56.70472152041716,8822400
2018-05-22,56.642276763916016,57.34302175362956,56.441072547332304,57.19732324368594,10753400
2018-05-23,56.99610900878906,57.051614705672826,55.89989531525054,56.163539435476494,15140900
2018-05-24,55.691749572753906,56.44800010867064,55.46973208660957,56.44106057348395,13360500
2018-05-25,54.60941696166992,55.039578172434794,54.17925575090506,55.00488578856286,14562000
2018-05-29,54.40822982788086,54.623313147311244,53.79074331335245,54.22090465889698,14644800
2018-05-30,56.5451545715332,56.65616600473548,54.963278701616034,54.98409202201234,16627500
2018-05-31,56.3647346496582,56.57981786753663,55.983144954247116,56.06639819301344,15803100
2018-06-01,56.774105072021484,57.13488160128886,56.57984037985322,56.80185792709065,9906100
2018-06-04,56.177425384521484,57.25976013969904,56.06641397716212,56.926736504251444,10954700
2018-06-05,55.97623062133789,56.64922283536462,55.78890545646301,55.913785370835505,12059300
2018-06-06,56.93368148803711,56.95449480751471,56.10805648663353,56.53127829373224,11603300
2018-06-07,57.502593994140625,57.787056770439925,57.280576461086625,57.398527410924316,13502500
2018-06-08,58.002132415771484,58.04376434068601,57.23894750766567,57.66216923997545,14350400
2018-06-11,57.65522384643555,58.13395123445413,57.537278206676255,58.085385071417086,10831600
2018-06-12,57.183441162109375,58.10620363652386,57.11406167911687,57.66216859339355,12351800
2018-06-13,56.55207061767578,57.30831584228484,56.524317770903764,57.19730974851103,12049300
2018-06-14,56.81572341918945,57.100186172161536,56.54513973838509,56.85041580629364,11477300
2018-06-15,55.962345123291016,56.767156620651896,55.85827325645326,56.69777714053174,23797500
2018-06-18,56.0733642578125,56.461893671386896,55.712587701395734,55.7819671976317,9192600
2018-06-19,55.990108489990234,56.170499423889645,55.303242444222406,55.42812766102715,8759700
2018-06-20,55.816654205322266,56.28844218957699,55.691768994980826,56.09417748311615,8917700
2018-06-21,55.28934860229492,55.76807068193271,55.03957825930363,55.51830033894142,10990700
2018-06-22,56.46189880371094,56.850433545918975,56.14274885736212,56.30926601544417,16012200
2018-06-25,55.32405090332031,56.364759187470966,55.01878007275771,56.045609282196025,10557200
2018-06-26,55.94846725463867,56.2051771592512,55.48361890518895,55.60850408941732,10382800
2018-06-27,56.69083786010742,57.22507097540271,56.239863297320696,56.239863297320696,12725900
2018-06-28,56.87123489379883,56.9406143817343,56.21905606191103,56.70472306409057,9390700
2018-06-29,57.398521423339844,57.96050208734643,57.093245362242456,57.20425147053198,17323200
2018-07-02,56.72553253173828,56.98223714901108,56.42025645355953,56.81572533060233,9998300
2018-07-03,57.05855178833008,57.89805564556,56.94754568235097,57.294448365172336,7197300
2018-07-05,57.107120513916016,57.42627036123039,56.92673492194383,57.30138517807997,9035700
2018-07-06,57.12101364135742,57.37771831360402,56.65616518153905,56.864303675794424,7637100
2018-07-09,57.51647186279297,57.676044149259496,57.28057526137385,57.454026620855544,7158600
2018-07-10,58.043766021728516,58.36291589096804,57.93969414640106,58.07151358138807,8806200
2018-07-11,57.301395416259766,57.95357429960665,56.91286601851237,57.60667153924189,10405300
2018-07-12,57.37077331542969,57.75236313003015,57.10712386148221,57.59279084367654,9762200
2018-07-13,57.80093765258789,58.106213783040566,57.280583499306935,57.36384206942571,8720000
2018-07-16,57.232017517089844,57.44016129643312,56.89205428459095,57.252830836360936,8306900
2018-07-17,57.107120513916016,57.412396582353715,56.91979538584795,57.0724334200668,7373300
2018-07-18,57.04469299316406,57.114072489288255,56.5382126141566,56.75329593345272,8711900
2018-07-19,56.89898681640625,57.32220856719633,56.69778259936543,57.03080625333155,8659100
2018-07-20,56.47574996948242,56.84346591521474,56.37167812044339,56.69776744388575,9196300
2018-07-23,56.47574996948242,56.892032072324405,56.32311196333373,56.85733969154002,8425900
2018-07-24,57.59278869628906,57.59972293921778,56.53126726352228,56.559014821867564,11121000
2018-07-25,57.995216369628906,58.09928828409528,57.2459102307694,57.59281308344568,9523600
2018-07-26,58.446170806884766,58.557182221919405,57.842563440909686,58.16171331916084,13210100
2018-07-27,56.8365592956543,57.15570926910349,56.06643457740967,56.177446025557494,18220800
2018-07-30,56.7116584777832,56.982242191635855,55.99703968000234,56.982242191635855,11282800
2018-07-31,56.55207061767578,56.99610557939958,56.50350445915331,56.64226339969915,11716800
2018-08-01,55.7750129699707,56.149668502947506,55.65706732810251,56.12191565309942,8936300
2018-08-02,55.44200897216797,55.6848398776015,55.122853732664765,55.428129895676484,8364300
2018-08-03,55.643192291259766,55.71257706756856,55.24772341554981,55.483620009706144,7811100
2018-08-06,55.629329681396484,55.802781070364006,55.32405354295242,55.677895858574736,10041800
2018-08-07,56.385555267333984,56.60757275500888,55.719502804309286,56.13579022534986,10698100
2018-08-08,56.010921478271484,56.35782423529621,55.747271995210454,56.21212041922775,7275000
2018-08-09,55.72645950317383,56.13580751505818,55.58076097826058,56.01092230894452,9828500
2018-08-10,55.67035675048828,55.74045182549676,55.27782005211164,55.73344606153391,12954300
2018-08-13,55.06755065917969,55.9016968119696,54.97642756141216,55.69140615815103,10308500
2018-08-14,54.89230728149414,55.42503965407965,54.73108909041887,55.36896143635208,8005900
2018-08-15,53.9319953918457,54.60491798811654,53.630581644232514,54.52080065811516,16307800
2018-08-16,54.67500305175781,54.74509813993399,54.11423165052353,54.17030986022944,11519900
2018-08-17,54.85725402832031,55.01847219477367,54.53481234750123,54.91332688957101,10178400
2018-08-20,55.2427864074707,55.37597083346564,54.794171375387066,54.85726070535262,8152100
2018-08-21,55.2568244934082,55.78254588637321,55.14466802924334,55.4110369576776,9192200
2018-08-22,56.04890060424805,56.11198994234352,55.38999485125436,55.45308418934983,10098200
2018-08-23,55.43206024169922,55.817586021658514,55.305886904205565,55.76851890973955,7203900
2018-08-24,55.810585021972656,56.11199883462814,55.670389441717454,55.740484557887775,6545200
2018-08-27,56.35730743408203,56.40637452670181,55.97878757048148,56.013837785743604,6671900
2018-08-28,56.2732048034668,56.65172476579353,56.21712658358578,56.48349545406389,8823400
2018-08-29,56.679752349853516,56.80592564497164,56.14702006514231,56.38534977721534,8004800
2018-08-30,56.434417724609375,56.6236749961875,56.161043139045205,56.39235639366016,7450900
2018-08-31,56.196109771728516,56.39938934831692,55.91572396443711,56.245176886910926,10700000
2018-09-04,56.28023147583008,56.560617304830565,55.943767411446515,56.36434882890469,8855000
2018-09-05,57.03024673461914,57.07931384176301,55.79655259339873,56.00684325139449,13878400
2018-09-06,56.39939498901367,57.226530261894986,56.31527763403905,56.855021302941644,13320600
2018-09-07,57.359703063964844,57.42979817155482,55.95076840537658,56.18208707354601,16417800
2018-09-10,57.275577545166016,57.99756721125396,57.24053267033361,57.64708637545102,10817900
2018-09-11,58.08169174194336,58.31301040576679,57.21950642583503,57.45082508965846,11891900
2018-09-12,58.27094268798828,58.72656885078161,58.08869650120153,58.35506001506055,11556300
2018-09-13,57.703163146972656,58.35505769914995,57.48586674555123,58.28496260332817,11162700
2018-09-14,58.123748779296875,58.28497233974082,57.66812255847413,57.77326789372767,9442600
2018-09-17,58.46721267700195,58.60740286515968,58.172804725210135,58.179815838991885,8403300
2018-09-18,58.62144470214844,58.97192566966846,58.49527133992463,58.810707419441734,9219900
2018-09-19,59.322391510009766,59.42052572805799,58.62844086869343,58.62844086869343,10413600
2018-09-20,59.455570220947266,59.820067945985315,59.2593018037796,59.48360933024454,11198200
2018-09-21,59.7009162902832,59.88316785895882,59.24529004255126,59.58876518119266,26639400
2018-09-24,60.70329666137695,61.04676647906675,60.08645214317074,60.13551925998357,13549500
2018-09-25,60.63320541381836,61.23603308622825,60.542082290468954,61.004714371670154,12200700
2018-09-26,60.128501892089844,60.633195239926586,60.06541789756729,60.2967312253974,10275500
2018-09-27,60.12147521972656,60.549062231673055,59.99530191541591,60.3457827220663,7895400
2018-09-28,59.59575653076172,60.233634192846935,59.57472853713921,59.756980061722544,9884900
2018-10-01,60.14952087402344,60.30373330140356,59.76399515348641,59.827079138552854,8566900
2018-10-02,60.60515594482422,60.752357279516595,60.01635060605473,60.14252394263592,8453100
2018-10-03,60.38785934448242,60.90656957223683,60.268697123550766,60.64020601699301,10206700
2018-10-04,59.9882926940918,60.33877348055238,59.756974091528846,59.932214484759136,10204600
2018-10-05,59.820068359375,60.07241499688108,59.53267684594011,59.79904036423505,9217400
2018-10-08,60.37382507324219,60.49999838433423,59.336404824630215,59.4345390279337,13242400
2018-10-09,60.64020919799805,60.899561651523086,60.10046559595936,60.549080737752526,10177900
2018-10-10,59.24527359008789,60.85748745037567,59.2312567108119,60.79440347176463,16573400
2018-10-11,57.1984748840332,58.99994627796952,56.89706113261599,58.83872807832396,20320100
2018-10-12,57.04426574707031,57.64709328473623,56.26619777049951,57.56998706378498,15216300
2018-10-15,56.65172576904297,57.296609265354704,56.65172576904297,57.044262619334724,10558800
2018-10-16,56.9180908203125,56.967157927912744,56.08394999110832,56.4344308590854,9781800
2018-10-17,57.128379821777344,57.1423967030075,56.3152616646775,56.73584297237106,12247700
2018-10-18,57.373722076416016,57.80832031627131,56.91809583829441,56.91809583829441,17448600
2018-10-19,57.45783615112305,57.80130591508053,57.13539438423649,57.24053971750497,12098700
2018-10-22,56.88303756713867,57.60502719320376,56.52554563702124,57.47885388539248,9474100
2018-10-23,55.96477508544922,56.39937322994283,55.1797014668968,56.11898750278286,15465100
2018-10-24,54.40863800048828,56.25917608384615,54.35957090539593,56.16804765873729,16085700
2018-10-25,54.89230728149414,55.41102277360435,54.492759339033306,55.01848059742457,12315500
2018-10-26,54.345550537109375,54.9624001512559,53.946002649724676,54.58388025564211,18160100
2018-10-29,54.00910186767578,54.976427101743546,53.42730236516729,54.724080458436575,15707000
