Date,Open,High,Low,Close,Volume
2018-01-03,74.150002,74.699997,73.900002,74.5,738030.0
2018-01-04,74.5,76.0,74.0,76.0,1231740.0
2018-01-05,76.0,76.0,75.5,76.0,1116260.0
2018-01-08,76.050003,76.099998,74.550003,75.949997,497880.0
2018-01-09,75.949997,77.5,75.650002,77.5,1130000.0
2018-01-10,77.449997,77.449997,75.25,75.949997,488890.0
2018-01-11,75.949997,76.699997,72.800003,75.400002,714070.0
2018-01-12,76.900002,76.900002,73.349998,73.699997,5356750.0
2018-01-15,73.800003,75.300003,73.800003,74.849998,687670.0
2018-01-16,75.5,77.25,74.949997,75.0,2056760.0
2018-01-17,75.0,78.150002,75.0,78.150002,1105430.0
2018-01-18,78.150002,78.150002,76.550003,77.800003,1313160.0
2018-01-19,77.0,78.0,77.0,78.0,740940.0
2018-01-22,78.0,78.800003,75.0,75.0,967450.0
2018-01-23,75.400002,77.5,75.400002,77.5,893880.0
2018-01-24,77.0,77.25,75.25,75.25,841770.0
2018-01-25,75.300003,78.5,75.300003,78.5,1170850.0
2018-01-26,78.349998,78.5,76.699997,78.5,480680.0
2018-01-29,78.25,78.75,77.150002,78.0,819080.0
2018-01-30,77.900002,77.900002,75.550003,77.800003,1631300.0
2018-01-31,77.75,77.75,75.849998,76.800003,1370360.0
2018-02-01,76.949997,76.949997,75.25,75.25,872690.0
2018-02-02,75.150002,76.650002,75.150002,75.300003,867190.0
2018-02-05,75.050003,75.050003,73.5,75.0,1075440.0
2018-02-06,74.300003,74.300003,71.949997,71.949997,2269750.0
2018-02-07,73.949997,73.949997,72.099998,72.849998,600790.0
2018-02-08,72.900002,74.099998,72.0,73.949997,736050.0
2018-02-09,73.449997,74.0,71.300003,71.300003,1261370.0
2018-02-12,72.699997,72.699997,71.400002,72.0,778600.0
2018-02-13,72.400002,73.949997,71.949997,73.949997,451050.0
2018-02-14,73.900002,75.0,72.099998,75.0,1861650.0
2018-02-15,74.949997,75.0,72.349998,75.0,763540.0
2018-02-19,75.0,77.0,73.0,76.449997,851610.0
2018-02-20,76.5,77.0,75.0,76.5,866860.0
2018-02-21,75.400002,76.349998,74.050003,74.800003,1036850.0
2018-02-22,74.0,76.900002,74.0,76.900002,1217410.0
2018-02-23,76.5,76.900002,74.199997,75.800003,1003220.0
2018-02-26,75.599998,79.0,74.25,79.0,992530.0
2018-02-27,77.0,78.0,76.800003,77.5,1023180.0
2018-02-28,76.900002,77.5,74.5,77.400002,2124190.0
2018-03-01,76.5,76.5,74.75,75.5,802600.0
2018-03-02,74.0,75.5,73.800003,75.5,904340.0
2018-03-05,74.050003,75.949997,73.5,73.650002,787880.0
2018-03-06,73.400002,74.900002,73.0,73.25,937410.0
2018-03-07,73.099998,73.349998,72.5,73.0,986590.0
2018-03-08,73.0,74.449997,72.449997,73.25,2017250.0
2018-03-09,74.0,75.0,74.0,74.300003,545720.0
2018-03-12,75.0,75.949997,74.550003,75.949997,488460.0
2018-03-13,75.0,76.099998,75.0,76.0,1336390.0
2018-03-14,76.0,76.25,74.949997,76.0,856530.0
2018-03-15,75.0,75.900002,74.75,75.849998,1787550.0
2018-03-16,75.0,75.0,72.050003,72.050003,8437330.0
2018-03-19,72.0,72.050003,69.849998,71.550003,1568960.0
2018-03-20,71.449997,71.449997,69.0,69.599998,962520.0
2018-03-21,71.849998,71.849998,68.050003,68.050003,1184360.0
2018-03-22,69.900002,69.900002,68.050003,69.400002,1634560.0
2018-03-23,69.400002,69.650002,68.300003,68.699997,998660.0
2018-03-26,68.599998,69.400002,67.800003,68.0,684530.0
2018-03-27,68.099998,70.0,68.0,69.449997,1504980.0
2018-03-28,69.449997,71.300003,67.5,67.5,2044950.0
2018-04-02,68.599998,69.349998,67.849998,68.5,1582450.0
2018-04-03,68.949997,69.5,68.5,68.550003,675820.0
2018-04-04,69.5,71.349998,68.800003,69.349998,1343000.0
2018-04-05,69.349998,69.5,68.099998,69.5,1372380.0
2018-04-06,69.599998,70.400002,67.25,67.949997,762930.0
2018-04-10,67.0,68.0,66.0,66.0,1420000.0
2018-04-11,66.199997,68.0,66.199997,68.0,509480.0
2018-04-12,68.0,68.949997,67.900002,68.949997,801480.0
2018-04-13,68.949997,70.0,68.0,68.300003,1647060.0
2018-04-16,68.300003,68.550003,68.099998,68.199997,702030.0
2018-04-17,68.199997,69.5,68.099998,69.5,475920.0
2018-04-18,69.449997,69.449997,67.099998,69.300003,1017770.0
2018-04-19,67.0,69.199997,63.400002,68.0,4077420.0
2018-04-20,68.0,69.099998,65.5,68.650002,781440.0
2018-04-23,68.699997,69.800003,67.25,69.800003,726680.0
2018-04-24,67.5,69.699997,65.0,67.949997,420260.0
2018-04-25,66.699997,68.0,66.650002,67.400002,421050.0
2018-04-26,66.150002,67.599998,65.050003,66.849998,1221470.0
2018-04-27,66.550003,69.699997,66.0,69.599998,990520.0
2018-04-30,69.0,69.849998,67.050003,69.849998,909760.0
2018-05-02,68.0,69.849998,67.699997,67.699997,1023420.0
2018-05-03,68.949997,68.949997,63.0,63.0,1280090.0
2018-05-04,63.099998,64.0,62.200001,62.200001,727340.0
2018-05-07,63.0,63.799999,62.299999,62.400002,1009190.0
2018-05-08,62.400002,63.599998,61.150002,61.599998,2838210.0
2018-05-09,61.150002,61.599998,59.700001,59.700001,2111910.0
2018-05-10,59.75,61.200001,59.299999,59.299999,2071230.0
2018-05-11,60.5,62.849998,59.349998,62.849998,703190.0
2018-05-15,62.849998,64.900002,61.400002,64.5,1065950.0
2018-05-16,63.099998,64.5,62.0,64.5,923210.0
2018-05-17,63.099998,64.25,62.400002,62.700001,1697650.0
2018-05-18,64.0,64.0,62.450001,62.450001,558830.0
2018-05-21,62.450001,62.75,62.450001,62.450001,1071440.0
2018-05-22,62.75,63.5,62.400002,62.5,721380.0
2018-05-23,62.450001,62.549999,62.150002,62.549999,1012330.0
2018-05-24,62.549999,64.5,62.549999,64.5,545390.0
2018-05-25,64.449997,65.0,63.049999,65.0,318480.0
2018-05-28,65.0,65.0,63.400002,63.400002,218300.0
2018-05-29,63.700001,64.0,61.5,61.799999,569740.0
2018-05-30,61.5,61.799999,59.299999,59.450001,2391030.0
2018-05-31,60.0,61.0,57.799999,57.799999,19072520.0
2018-06-01,58.950001,63.0,58.150002,63.0,1074120.0
2018-06-04,61.5,62.650002,60.599998,61.049999,1309580.0
2018-06-05,61.150002,62.549999,61.150002,62.549999,663830.0
2018-06-06,62.400002,63.450001,61.099998,61.950001,651040.0
2018-06-07,61.950001,64.0,61.950001,63.5,1361420.0
2018-06-08,63.5,64.0,62.049999,64.0,650110.0
2018-06-11,62.599998,64.0,62.599998,64.0,602010.0
2018-06-13,62.700001,63.5,61.150002,61.5,1176780.0
2018-06-14,61.150002,63.75,60.799999,62.599998,3899210.0
2018-06-18,61.049999,62.849998,60.049999,61.0,1380900.0
2018-06-19,60.150002,62.200001,58.049999,62.200001,2086140.0
