Date,Open,High,Low,Close,Volume
2018-01-03,8584.46,8724.1299,8580.5,8724.1299,0.0
2018-01-04,8710.0,8760.2598,8690.3398,8739.8301,0.0
2018-01-05,8743.4102,8858.0703,8739.7402,8770.0,0.0
2018-01-08,8818.9004,8820.5303,8713.8604,8745.1201,0.0
2018-01-09,8758.96,8923.7197,8755.4004,8923.7197,0.0
2018-01-10,8914.25,8926.7803,8877.9805,8920.29,0.0
2018-01-11,8908.6396,8909.0,8745.6299,8813.25,0.0
2018-01-12,8836.29,8868.5596,8803.6201,8814.6201,0.0
2018-01-15,8844.3496,8897.5596,8809.5303,8857.7197,0.0
2018-01-16,8890.7402,8969.1797,8865.1299,8865.1299,0.0
2018-01-17,8879.6699,8902.2695,8821.4102,8848.9902,0.0
2018-01-18,8790.0498,8822.4004,8772.4502,8820.7402,0.0
2018-01-19,8824.7197,8915.9199,8802.7803,8915.9199,0.0
2018-01-22,8893.1396,8975.1201,8883.0,8950.6201,0.0
2018-01-23,8952.8096,8999.0195,8916.0703,8999.0195,0.0
2018-01-24,8992.3701,8992.3701,8898.21,8920.2305,0.0
2018-01-25,8907.4502,8999.1699,8907.2402,8999.1699,0.0
2018-01-26,8995.6104,9041.2002,8945.3203,9041.2002,0.0
2018-01-29,9051.75,9078.3701,9008.4102,9058.6201,0.0
2018-01-30,9025.29,9025.29,8838.6904,8910.4805,0.0
2018-01-31,8831.8301,8831.8301,8721.8496,8764.0098,0.0
2018-02-01,8748.3799,8818.0996,8738.7197,8738.7197,0.0
2018-02-02,8746.8604,8810.75,8746.8604,8810.75,0.0
2018-02-05,8680.5898,8680.5898,8555.5498,8616.0,0.0
2018-02-06,8475.0801,8550.4199,8379.8301,8550.4199,0.0
2018-02-07,8648.0,8700.5596,8603.1797,8667.5596,0.0
2018-02-08,8679.3701,8679.3701,8601.5303,8645.0801,0.0
2018-02-09,8545.8799,8546.0195,8421.7402,8503.6904,0.0
2018-02-12,8533.7998,8554.5098,8460.5596,8487.9102,0.0
2018-02-13,8514.0596,8570.1396,8476.46,8570.1396,0.0
2018-02-14,8563.5703,8598.1104,8498.5703,8598.1104,0.0
2018-02-15,8603.71,8612.4404,8505.8604,8612.4404,0.0
2018-02-19,8593.8701,8757.8301,8538.2002,8710.2197,0.0
2018-02-20,8727.1602,8728.0801,8637.7695,8722.7002,0.0
2018-02-21,8677.5098,8677.5098,8613.5,8613.6504,0.0
2018-02-22,8598.5,8605.9297,8472.8896,8515.5703,0.0
2018-02-23,8520.7305,8526.2305,8465.79,8467.5596,0.0
2018-02-26,8450.1504,8499.9805,8373.6797,8499.9805,0.0
2018-02-27,8507.6797,8592.3799,8507.4502,8592.3799,0.0
2018-02-28,8538.5303,8575.4404,8475.29,8475.29,0.0
2018-03-01,8471.2197,8503.6797,8429.75,8465.7695,0.0
2018-03-02,8414.9404,8458.5703,8337.6904,8458.5703,0.0
2018-03-05,8434.6699,8449.8203,8350.5303,8386.1699,0.0
2018-03-06,8388.0195,8411.7598,8344.8398,8360.2197,0.0
2018-03-07,8373.6201,8404.6904,8333.1104,8404.6904,0.0
2018-03-08,8388.0801,8389.7402,8350.5303,8381.8496,0.0
2018-03-09,8401.3301,8409.75,8367.6299,8372.5098,0.0
2018-03-12,8442.25,8484.6504,8425.9297,8453.5,0.0
2018-03-13,8454.0898,8462.25,8397.96,8419.5703,0.0
